StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
7/18/18 10:10,7/18/18 10:16,IP Address,162.245.106.150,100,318,TRUE,7/18/18 10:16,R_e9x36yXjxUNzPk5,NA,NA,NA,NA,37.126297,-92.58730316,anonymous,EN,1,1,5,28,7,NA,7,1,1,1,7,1,7,7,1,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,38,Yes,38,Yes,45,Yes,61,Yes,58,Yes,43,Yes,67,Yes,37,Yes,75,Yes,54,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1QRGVE005067Q,3QI9WAYOGQSIKX7B2ZM7VTB26P96SU,30MVJZJNHNVFPXOC3EL7BM65MHV9J6,Included,Charity,0,1,1,5,0,1
7/18/18 10:09,7/18/18 10:16,IP Address,162.193.23.43,100,395,TRUE,7/18/18 10:16,R_a4AAcxlIhd04c2R,NA,NA,NA,NA,29.69189453,-95.65119934,anonymous,EN,1,1,4,33,5,2,5,1,1,3,4,2,5,5,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,71,Yes,52,Yes,55,Yes,75,Yes,43,Yes,61,Yes,50,Yes,38,Yes,70,Yes,15,14,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A1ATL3G98SFW4V,3M7OI89LVY52DGIF5DW7GO7KKMNC66,3ND9UOO81LKWWJPKZA7C5LR8O7PLWE,Included,Self,0,1,1,4,0,1
7/18/18 10:11,7/18/18 10:16,IP Address,206.127.114.70,100,262,TRUE,7/18/18 10:16,R_2QgPB02KGZiQNhX,NA,NA,NA,NA,46.51719666,-112.1211014,anonymous,EN,5,5,1,10,1,2,1,5,6,4,1,4,1,1,4,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,65,No,57,Yes,56,Yes,65,Yes,62,Yes,NA,NA,NA,NA,37,Yes,45,Yes,54,Yes,13,3,5,65,1,1.05,B14,0.12,0.02,0.14,TRUE,12,A1T2F6B0NAS2LD,3OEWW2KGQJS27EUX55DCHUBTQMTOD7,3ATTHHXXWB69VIM4OC6LFODNG55IXU,Excluded,Team,1,1,1,5,2,0.8666666666666667
7/18/18 10:07,7/18/18 10:16,IP Address,172.115.224.205,100,521,TRUE,7/18/18 10:16,R_rd9TXzu3noPKQr7,NA,NA,NA,NA,33.53630066,-117.0438995,anonymous,EN,3,3,2,15,2,4,1,1,3,3,1,3,1,1,5,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,51,Yes,71,Yes,70,Yes,54,Yes,75,Yes,44,Yes,60,Yes,51,Yes,68,Yes,39,Yes,15,8,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A26HH5XUH214F7,34F34TZU7WG13T5KS31QDF33U1UJ2A,3T3IWE1XG75FVZ13WAAXZNJ3UJWQTK,Included,Self,0,3,3,2,0,1
7/18/18 10:09,7/18/18 10:16,IP Address,24.123.94.218,100,394,TRUE,7/18/18 10:16,R_3HUrjOVjPiX8EgO,NA,NA,NA,NA,44.48890686,-88.07039642,anonymous,EN,5,5,1,0,1,1,1,4,7,1,1,7,1,1,3,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,52,Yes,36,Yes,75,Yes,52,Yes,65,Yes,35,Yes,49,Yes,43,Yes,73,Yes,61,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,AWE9A4ZOP9LNU,30EV7DWJTVCFGJJK15EWDFZ3NA56Y8,3A1PQ49WVIZ19MQRB13TK387BDB1HS,Excluded,Charity,1,1,1,5,0,1
7/18/18 10:08,7/18/18 10:16,IP Address,198.74.88.200,100,457,TRUE,7/18/18 10:16,R_2dWN0CFQjtUdLZK,NA,NA,NA,NA,35.22709656,-80.8431015,anonymous,EN,5,5,1,2,1,3,1,6,6,7,1,7,1,1,4,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,72,Yes,75,Yes,74,Yes,67,Yes,34,Yes,72,Yes,47,Yes,41,Yes,55,Yes,64,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A24WQ0ZEGXHX6J,3IWA71V4TIXQGETAW9SUU1SUL4B6X2,3EJJQNKU9SNP2RP89VI8QUQKFB2RHB,Excluded,Team,1,1,1,5,0,1
7/18/18 10:11,7/18/18 10:16,IP Address,68.204.19.81,100,318,TRUE,7/18/18 10:16,R_246kbVYmXdxaqwq,NA,NA,NA,NA,28.68119812,-81.27629852,anonymous,EN,4,4,1,2,4,1,4,1,1,1,4,1,2,2,6,6,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A36XEP5H6KBQIB,36MUZ9VAE6JGVNH8BRAGCIHFMKNEDT,3S96KQ6I9NML6QXYRO4DZOC4B49DT4,Excluded,Team,1,2,2,5,14,0.06666666666666667
7/18/18 10:08,7/18/18 10:16,IP Address,69.14.241.18,100,483,TRUE,7/18/18 10:16,R_31QvC6JIb9Pw8Um,NA,NA,NA,NA,40.08529663,-82.97519684,anonymous,EN,1,1,5,33,4,1,3,1,1,1,1,1,2,3,1,4,6,Yes,9,Yes,14,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,5,14,1,1.04,B12,0.12,0.02,0.12,TRUE,3,A2APPZDU0VS9LN,3F6045TU7D5NX1DAR0PSY8XE42S99X,386CSBG1O049T1QR0X24ODRPABFQ63,Included,Charity,0,1,1,5,12,0.2
7/18/18 10:12,7/18/18 10:16,IP Address,74.110.73.131,100,267,TRUE,7/18/18 10:16,R_3G26DelbMeOt2UT,NA,NA,NA,NA,39.62910461,-77.71279907,anonymous,EN,1,1,4,33,5,1,5,1,1,1,5,1,5,5,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,5,30,1,1.14,B14,0.12,0.02,0.14,TRUE,5,A27O2IILV3S5YS,3O4VWC1GEWNQOB13W3FVWP8V0FUJ3L,3TPWUS5F8AJ3TFVEMXED221LUYDWCB,Included,Self,0,1,1,4,10,0.3333333333333333
7/18/18 10:10,7/18/18 10:16,IP Address,138.128.60.240,100,355,TRUE,7/18/18 10:16,R_VJZmde4dfpMHa5X,NA,NA,NA,NA,42.88639832,-78.87809753,anonymous,EN,4,3,4,77,5,5,4,6,5,6,5,6,4,6,5,6,6,Yes,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,5,5,1,1,B0,0.12,0.02,0,TRUE,1,A27YG16VADAMO0,3CMV9YRYP3I74FRS29JVSB2C01LLJ1,38F71OA9GUEERFLA9XYR1AKXT9TFMG,Included,Self,0,4,3,4,13,0.13333333333333333
7/18/18 10:10,7/18/18 10:16,IP Address,67.140.245.115,100,399,TRUE,7/18/18 10:16,R_zULZHbIOguXtQPL,NA,NA,NA,NA,34.53259277,-83.98490143,anonymous,EN,5,5,1,1,1,1,1,2,1,1,1,2,1,1,1,2,6,Yes,9,Yes,14,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,14,1,1.04,B12,0.12,0.02,0.12,TRUE,3,ANPKT83QAFZS4,3CESM1J3EIKBREOKM4W8SIENC256W9,3RXPCZQMQQTN9QVGRVLBZ3W6WDS1GN,Excluded,Team,1,1,1,5,12,0.2
7/18/18 10:11,7/18/18 10:16,IP Address,137.52.20.242,100,289,TRUE,7/18/18 10:16,R_1ojXmOXICvCk4IP,NA,NA,NA,NA,26.0697937,-80.22229767,anonymous,EN,1,1,5,33,1,1,2,1,1,1,1,1,1,5,3,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,42,Yes,32,Yes,NA,NA,59,Yes,55,Yes,NA,NA,63,No,50,Yes,41,Yes,12,15,5,63,1,1.05,B14,0.12,0.02,0.14,TRUE,11,AAEZQL4J6CQGM,3MDKGGG61Q4JZXKQRZRX5Y7O88N6TJ,3M81GAB8A11FZD7MWOJCZTDHOCTQBR,Included,Team,0,1,1,5,3,0.8
7/18/18 10:10,7/18/18 10:16,IP Address,216.163.254.100,100,387,TRUE,7/18/18 10:16,R_1DUdlufTMynXaq8,NA,NA,NA,NA,40.74000549,-73.93609619,anonymous,EN,5,5,1,0,1,4,1,7,7,3,1,7,1,1,7,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,76,Yes,51,Yes,73,Yes,76,Yes,71,Yes,43,Yes,57,Yes,50,Yes,38,Yes,85,Yes,15,3,5,85,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A1FBI9CPTNYMMR,3MDWE879UHJ6LUS7PK3OPES4S2V9B7,31Q0U3WYDQX4GXKFYSHHTQJDXAC17N,Excluded,Self,1,1,1,5,0,1
7/18/18 10:01,7/18/18 10:16,IP Address,63.240.136.242,100,908,TRUE,7/18/18 10:16,R_qXBxhC70Xbn4qyd,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,2,2,2,20,6,2,6,2,2,2,6,2,5,5,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,33,Yes,36,Yes,NA,NA,42,Yes,5,No,NA,NA,51,Yes,10,10,5,5,1,1.05,B14,0.12,0.02,0.14,TRUE,8,A2S7SSGYBNVX8H,3ZRKL6Z1E8KKHQWHECVT7KOR03CGS6,3V26SBZTBEWKV3BTPYISC4WOKIXZZX,Included,Charity,0,2,2,2,5,0.6666666666666666
7/18/18 10:08,7/18/18 10:16,IP Address,24.60.247.22,100,499,TRUE,7/18/18 10:16,R_9vLkZTTcR9Gxtlv,NA,NA,NA,NA,42.42810059,-71.05460358,anonymous,EN,2,3,3,28,3,1,2,1,2,4,2,3,2,4,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,32,Yes,70,Yes,32,Yes,54,Yes,51,Yes,75,No,60,Yes,39,Yes,47,Yes,69,Yes,15,10,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A30VLAIIJIG5IS,3H1C3QRA0106QVBUBVF5SCZX1KBECT,3COPXFW7XCUVS4A12OHGYR6X6ADKPB,Included,Charity,0,2,3,3,0,1
7/18/18 10:11,7/18/18 10:16,IP Address,73.104.45.83,100,326,TRUE,7/18/18 10:16,R_2s4h8fdfj9KvfZV,NA,NA,NA,NA,30.34469604,-81.73539734,anonymous,EN,5,5,1,5,1,7,1,1,1,7,1,7,1,1,1,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,33,Yes,42,Yes,NA,NA,33,Yes,51,No,47,Yes,NA,NA,NA,NA,41,Yes,NA,NA,11,3,5,51,1,1.05,B14,0.12,0.02,0.14,TRUE,11,A6SKM7JAK74D5,3OEWW2KGQJS27EUX55DCHUBTQMTOD7,33NF62TLXKKZ6T737BCW1VKLXBEKJI,Excluded,Team,1,1,1,5,4,0.7333333333333333
7/18/18 10:10,7/18/18 10:16,IP Address,24.211.84.54,100,375,TRUE,7/18/18 10:16,R_1GDZIcWkTL3WGW5,NA,NA,NA,NA,33.97920227,-81.2589035,anonymous,EN,5,5,1,1,4,1,1,1,4,1,1,3,1,3,1,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,66,Yes,54,Yes,39,Yes,33,Yes,37,Yes,59,Yes,53,Yes,66,Yes,47,Yes,75,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1BQCRF5Q76YFY,3F6045TU7D5NX1DAR0PSY8XE42S99X,3TUI152ZZC5EMFPUURQNTH0820ZQ15,Excluded,Team,1,1,1,5,0,1
7/18/18 10:10,7/18/18 10:16,IP Address,172.92.107.122,100,417,TRUE,7/18/18 10:16,R_1OT6CspTHboNYNx,NA,NA,NA,NA,48.021698,-123.8282013,anonymous,EN,3,3,2,15,2,4,2,2,4,3,1,4,1,1,3,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,46,Yes,31,Yes,2,Yes,32,Yes,50,Yes,32,Yes,37,Yes,32,Yes,58,Yes,46,Yes,15,8,5,32,1,1.05,B14,0.12,0.02,0.14,TRUE,11,A5TI9UQEPLNWI,3HJ1EVZS2O07MZKG48O4YGUMAWOR3L,3M0NZ3JDP2GMOPR4IABCN0PTJJWZ5X,Included,Charity,0,3,3,2,0,1
7/18/18 10:11,7/18/18 10:17,IP Address,173.244.44.42,100,345,TRUE,7/18/18 10:17,R_32WLk2KhYQuq5SA,NA,NA,NA,NA,47.60620117,-122.3320999,anonymous,EN,4,5,1,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,14,1,1.04,B12,0.12,0.02,0.12,TRUE,3,A38DC3BG1ZCVZ2,39WSF6KUV227ZK8X10OWNCTEQYUOE0,39K0FND3AIXJVO42YHCZN996WT8AMQ,Included,Charity,0,4,5,1,12,0.2
7/18/18 10:10,7/18/18 10:17,IP Address,172.58.152.13,100,399,TRUE,7/18/18 10:17,R_32WszgM2akUjEh8,NA,NA,NA,NA,38.65820313,-77.24970245,anonymous,EN,2,2,3,25,4,5,3,4,5,4,2,5,2,3,6,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,53,Yes,64,Yes,40,Yes,52,Yes,75,Yes,70,Yes,37,Yes,48,Yes,62,Yes,15,11,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,AOPI4DCPSO8H4,388CL5C1RJ4BD9W2E9GAGYMXN9HLHW,33FBRBDW6PHS3EZWOUY7OMYZCRC8CA,Included,Charity,0,2,2,3,0,1
7/18/18 10:11,7/18/18 10:17,IP Address,152.179.80.238,100,319,TRUE,7/18/18 10:17,R_3nru39nY6hfQZkG,NA,NA,NA,NA,41.66349792,-88.31549835,anonymous,EN,5,5,1,5,1,3,1,5,5,2,1,5,1,2,4,2,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,AFKZZEURTCR8U,3HO4MYYR125YZAZFR4H7AUTQRMU6UA,3II4UPYCOKP8EA56AKAIUJ1HRXAQD3,Excluded,Team,1,1,1,5,11,0.26666666666666666
7/18/18 10:12,7/18/18 10:17,IP Address,73.214.243.173,100,305,TRUE,7/18/18 10:17,R_emxbOdH9oCqdBIJ,NA,NA,NA,NA,40.33560181,-79.55069733,anonymous,EN,1,1,4,30,7,1,6,1,1,1,7,1,7,7,2,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,46,Yes,NA,NA,46,Yes,49,No,NA,NA,NA,NA,36,Yes,NA,NA,44,Yes,NA,NA,10,14,5,49,1,1.14,B14,0.12,0.02,0.14,TRUE,10,A1PBRKFHSF1OF8,3QI9WAYOGQSIKX7B2ZM7VTB26P96SU,3L6L49WXW1F6LS3FXHLMT4CKIOV45S,Included,Self,0,1,1,4,5,0.6666666666666666
7/18/18 10:10,7/18/18 10:17,IP Address,146.166.62.160,100,440,TRUE,7/18/18 10:17,R_2BlIIUuXcfrugpp,NA,NA,NA,NA,41.13999939,-104.8202972,anonymous,EN,2,1,4,26,6,1,5,1,1,1,4,1,5,5,3,6,6,Yes,9,Yes,1,Yes,21,Yes,30,Yes,69,Yes,40,Yes,71,Yes,69,Yes,75,Yes,58,Yes,53,Yes,47,Yes,66,Yes,39,Yes,15,13,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A11X7IVSPGSPQY,30EV7DWJTVCFGJJK15EWDFZ3NA56Y8,3FE2ERCCZYQEIVVG0G9958N6QFUOP6,Included,Self,0,2,1,4,0,1
7/18/18 10:09,7/18/18 10:17,IP Address,96.237.54.218,100,492,TRUE,7/18/18 10:17,R_2qD8G9G9mFSA5D0,NA,NA,NA,NA,42.59080505,-71.80549622,anonymous,EN,1,1,4,25,3,2,4,1,2,1,1,1,4,4,1,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,32,Yes,61,Yes,32,Yes,41,Yes,53,Yes,66,Yes,38,Yes,60,Yes,49,Yes,75,Yes,15,14,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A2MQ6VUSKCQ9FH,3J9UN9O9J39U7J26DGXCURAOX3AJ0Q,3RKNTXVS3NG3RYFWSDC31FS6A2UA42,Included,Self,0,1,1,4,0,1
7/18/18 10:11,7/18/18 10:17,IP Address,72.47.27.53,100,361,TRUE,7/18/18 10:17,R_2CVzPadMH02Dzcn,NA,NA,NA,NA,37.5059967,-118.3114014,anonymous,EN,1,1,4,25,4,3,5,2,2,2,4,2,4,4,3,4,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,5,21,1,1.12,B12,0.12,0.02,0.12,TRUE,4,A12EQIULBHM4HJ,335VBRURDJH4SX4RZB5EQMYPVZ89E7,3GM6G9ZBKOFOAK3B4H3GIEZYKITMTN,Included,Self,0,1,1,4,11,0.26666666666666666
7/18/18 10:03,7/18/18 10:17,IP Address,172.220.72.81,100,847,TRUE,7/18/18 10:17,R_beLieoMKqTO0juh,NA,NA,NA,NA,43.13310242,-89.34909821,anonymous,EN,5,5,1,5,2,4,1,3,6,2,1,4,1,2,4,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,38,Yes,33,Yes,32,Yes,56,Yes,66,Yes,38,Yes,62,Yes,45,Yes,53,Yes,75,Yes,15,3,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A1XAOEDK0Y2KBT,3QMELQS6Y5S6JI7YNAM25J66KNQ6R6,3IUZPWIU1PPLCD72EAVBQLETZ7KKWA,Excluded,Self,1,1,1,5,0,1
7/18/18 10:06,7/18/18 10:18,IP Address,162.72.48.169,100,697,TRUE,7/18/18 10:18,R_3P6m4TTFiWNjw7z,NA,NA,NA,NA,32.77870178,-96.82170105,anonymous,EN,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,71,Yes,50,Yes,62,Yes,53,Yes,75,Yes,43,Yes,49,Yes,60,Yes,38,Yes,71,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A324ZH821IYPHU,37VHPF5VYCKPHU13YST5023BQHDC8S,3Y4W8Q93L020JI1NWJ4S060P8PMDVH,Excluded,Charity,1,1,1,5,0,1
7/18/18 10:12,7/18/18 10:18,IP Address,172.72.42.234,100,368,TRUE,7/18/18 10:18,R_VIvKSp2ny8Tj561,NA,NA,NA,NA,35.17070007,-80.79199982,anonymous,EN,5,5,1,1,4,2,2,1,2,1,3,1,1,4,2,4,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A2KDYSLV030FVX,3UOMW19E6DN6UCI10UM2OITKORCC5Q,3DHE4R9OCXTUYBDCAZLP4M6BOJD2GC,Excluded,Charity,1,1,1,5,14,0.06666666666666667
7/18/18 10:10,7/18/18 10:18,IP Address,75.187.69.219,100,493,TRUE,7/18/18 10:18,R_2R4Eqep1CUxlmW4,NA,NA,NA,NA,39.47920227,-84.71299744,anonymous,EN,2,2,4,27,5,1,4,1,1,1,3,1,3,6,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,31,Yes,31,Yes,33,Yes,75,Yes,72,Yes,68,Yes,46,Yes,40,Yes,63,Yes,55,Yes,15,12,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,ANVAFB99K5RKP,388CL5C1RJ4BD9W2E9GAGYMXN9HLHW,3H7XDTSHKD9GARBJOJAWSTM0SQ5GW5,Included,Charity,0,2,2,4,0,1
7/18/18 10:14,7/18/18 10:18,IP Address,173.20.162.249,100,266,TRUE,7/18/18 10:18,R_2TRIzIinizLPD0i,NA,NA,NA,NA,37.14889526,-93.26139832,anonymous,EN,2,2,4,30,5,1,5,1,1,1,5,1,4,5,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,AA402T4YY1S7N,32W3UF2EZO2OYTE1MP3SJQN6OVHC4L,3IQ1VMJRYU24O4L8988UIN3MWU79AW,Included,Team,0,2,2,4,10,0.3333333333333333
7/18/18 10:13,7/18/18 10:18,IP Address,205.156.84.229,100,302,TRUE,7/18/18 10:18,R_1QJXRxpqieyPzP5,NA,NA,NA,NA,40.75180054,-74.06620026,anonymous,EN,5,5,1,5,3,3,3,1,1,1,2,2,1,3,4,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,No,6,3,5,39,1,1.05,B14,0.12,0.02,0.14,TRUE,6,A2M9D02CIVECE3,32W3UF2EZO2OYTE1MP3SJQN6OVHC4L,3VD82FOHKR6VO6MCVBN3L8OZRWHOCU,Excluded,Team,1,1,1,5,9,0.4
7/18/18 10:15,7/18/18 10:18,IP Address,50.73.163.34,100,209,TRUE,7/18/18 10:18,R_1mzryCPjBE7XpZb,NA,NA,NA,NA,40.33140564,-80.0821991,anonymous,EN,3,2,2,5,3,4,3,4,1,3,3,5,4,2,4,4,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,5,21,1,1.12,B12,0.12,0.02,0.12,TRUE,4,A2G6ISFMGZWCQN,3IWA71V4TIXQGETAW9SUU1SUL4B6X2,3M68NM076IP9525RDCR4T31U6XRR6F,Excluded,Self,1,3,4,4,11,0.26666666666666666
7/18/18 10:13,7/18/18 10:18,IP Address,216.165.126.118,100,298,TRUE,7/18/18 10:18,R_1o5RaD2kq910f5v,NA,NA,NA,NA,40.73170471,-73.9885025,anonymous,EN,2,2,4,15,4,2,4,1,2,2,4,2,4,3,3,3,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,A31BENEKICWUVP,302OLP89DZO30IUIVQDJWT96G5DCAW,317HQ483I8A4JO80M6JCHMMPERWNIG,Included,Charity,0,2,2,4,11,0.26666666666666666
7/18/18 10:13,7/18/18 10:18,IP Address,174.236.13.16,100,340,TRUE,7/18/18 10:18,R_50hJUCGOjhZMLjr,NA,NA,NA,NA,35.71069336,-97.42949677,anonymous,EN,5,5,1,5,2,4,2,6,6,5,1,5,2,2,7,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,32,Yes,46,Yes,NA,NA,43,Yes,38,Yes,NA,NA,42542,No,NA,NA,10,3,5,42542,1,1.05,B14,0.12,0.02,0.14,TRUE,8,A15YTDVEQ4N2RZ,3TZ0XG8CBU1NJWU0M8JEYC23KWA988,3WRFBPLXRB6PTLQH13CPDGK0V9ZN3G,Excluded,Team,1,1,1,5,5,0.6666666666666666
7/18/18 10:11,7/18/18 10:18,IP Address,73.152.91.100,100,448,TRUE,7/18/18 10:18,R_3IcpAoETvz9l1Ld,NA,NA,NA,NA,39.14920044,-78.27799988,anonymous,EN,1,1,4,27,6,2,6,1,1,1,5,1,4,5,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,63,Yes,66,Yes,65,Yes,44,Yes,41,Yes,57,Yes,63,Yes,37,Yes,52,Yes,75,Yes,15,14,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1MJX6Q6BTWA6,3T5ZXGO9DE58VRC9C0UDXRPWT5LQZG,3NPI0JQDAPNUVN0OWXV8ZITTPNCPTU,Included,Charity,0,1,1,4,0,1
7/18/18 10:12,7/18/18 10:18,IP Address,142.129.109.174,100,387,TRUE,7/18/18 10:18,R_Om5o29knvU0ClB7,NA,NA,NA,NA,34.07640076,-118.2626038,anonymous,EN,5,5,1,5,2,5,2,2,6,6,2,5,2,2,5,3,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,1,1,B0,0.12,0.02,0,TRUE,1,AH31QLJ57XC8W,3ZVPAMTJWNK8GBW4ZNVOHAJVE1TGRI,34MAJL3QP5537DGBJYXTE7E04S4341,Excluded,Team,1,1,1,5,14,0.06666666666666667
7/18/18 10:12,7/18/18 10:19,IP Address,130.156.24.211,100,410,TRUE,7/18/18 10:19,R_31iyq4fZBRNh9AP,NA,NA,NA,NA,40.80859375,-74.18689728,anonymous,EN,5,5,1,5,1,4,1,7,7,7,1,6,1,1,7,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,50,Yes,53,No,NA,NA,48,Yes,36,Yes,43,Yes,NA,NA,NA,NA,10,3,5,53,1,1.14,B14,0.12,0.02,0.14,TRUE,10,ACQYPQ91W8TPG,3P4C70TRMRYXDD1RU3YSVYAW894LGX,3BC8WZX3V4E2RL3B50U24YSQ2K3RRB,Excluded,Self,1,1,1,5,5,0.6666666666666666
7/18/18 10:06,7/18/18 10:19,IP Address,47.204.212.64,100,769,TRUE,7/18/18 10:19,R_6LSUCv86zYqImmR,NA,NA,NA,NA,28.15109253,-82.46150208,anonymous,EN,5,5,1,1,1,1,1,2,3,1,1,3,1,3,6,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,56,Yes,57,Yes,59,Yes,66,Yes,63,Yes,50,Yes,56,Yes,37,Yes,45,Yes,75,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A361EVMLK9O0G1,3CMV9YRYP3I74FRS29JVSB2C01LLJ1,3E337GFOLAQQNX25WIJ9WA99ZE0GND,Excluded,Team,1,1,1,5,0,1
