StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,11_add,11_continue,12_add,12_continue,13_add,13_continue,14_add,14_continue,15_add,15_continue,16_add,16_continue,17_add,17_continue,18_add,18_continue,19_add,19_continue,20_add,20_continue,21_add,21_continue,22_add,22_continue,23_add,23_continue,24_add,24_continue,25_add,25_continue,26_add,26_continue,27_add,27_continue,28_add,28_continue,29_add,29_continue,30_add,30_continue,31_add,31_continue,32_add,32_continue,33_add,33_continue,34_add,34_continue,35_add,35_continue,36_add,36_continue,37_add,37_continue,38_add,38_continue,39_add,39_continue,40_add,40_continue,41_add,41_continue,42_add,42_continue,43_add,43_continue,44_add,44_continue,45_add,45_continue,46_add,46_continue,47_add,47_continue,48_add,48_continue,49_add,49_continue,50_add,50_continue,51_add,51_continue,52_add,52_continue,53_add,53_continue,54_add,54_continue,55_add,55_continue,56_add,56_continue,57_add,57_continue,58_add,58_continue,59_add,59_continue,60_add,60_continue,61_add,61_continue,62_add,62_continue,63_add,63_continue,64_add,64_continue,65_add,65_continue,66_add,66_continue,67_add,67_continue,68_add,68_continue,69_add,69_continue,70_add,70_continue,71_add,71_continue,72_add,72_continue,73_add,73_continue,74_add,74_continue,75_add,75_continue,76_add,76_continue,77_add,77_continue,78_add,78_continue,79_add,79_continue,80_add,80_continue,81_add,81_continue,82_add,82_continue,83_add,83_continue,84_add,84_continue,85_add,85_continue,86_add,86_continue,87_add,87_continue,88_add,88_continue,89_add,89_continue,90_add,90_continue,91_add,91_continue,92_add,92_continue,93_add,93_continue,94_add,94_continue,95_add,95_continue,96_add,96_continue,97_add,97_continue,98_add,98_continue,99_add,99_continue,100_add,100_continue,101_add,101_continue,102_add,102_continue,103_add,103_continue,104_add,104_continue,105_add,105_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
8/7/18 12:44,8/7/18 12:51,IP Address,174.16.168.20,100,430,TRUE,8/7/18 12:51,R_1QKFA6cpLnkzXzE,NA,NA,NA,NA,39.86630249,-105.0061035,anonymous,EN,3,3,2,20,4,2,4,2,3,1,3,2,3,3,6,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,Yes,NA,NA,NA,NA,NA,NA,58,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,8,5,81,1,1.05,B14,0.12,0.02,0.14,TRUE,13,A1CE9E9AYK1113,34O39PNDK6PCPUOTJ13AGZSYZ6QBRM,35LDD5557BMP71DOA8POHNC267UMKI,Included,Team,0,3,3,2,97,0.11818181818181818
8/7/18 13:02,8/7/18 13:08,IP Address,73.156.246.182,100,332,TRUE,8/7/18 13:08,R_1riC4W40VbjtJ7R,NA,NA,NA,NA,26.18730164,-81.71130371,anonymous,EN,3,5,2,10,6,1,6,1,2,1,6,1,5,5,3,4,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A23PH5V8F86N3M,3LG268AV38NAWX0DTS50H7YJ232RE1,3N8OEVH1FS8WXVJFLGWUG8IGLCOOOO,Excluded,Team,1,3,1,4,109,0.00909090909090909
8/7/18 13:03,8/7/18 13:11,IP Address,107.202.81.59,100,477,TRUE,8/7/18 13:11,R_2yko3DMbAAgJQxQ,NA,NA,NA,NA,38.90409851,-94.39800262,anonymous,EN,5,4,2,3,6,1,4,1,2,1,5,2,6,4,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Yes,NA,NA,NA,NA,NA,NA,72,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,Yes,38,Yes,NA,NA,NA,NA,NA,NA,NA,NA,75,Yes,64,Yes,NA,NA,NA,NA,NA,NA,53,Yes,NA,NA,60,Yes,NA,NA,NA,NA,NA,NA,86,Yes,NA,NA,NA,NA,71,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,No,NA,NA,NA,NA,NA,NA,92,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,5,105,1,1.14,B14,0.12,0.02,0.14,TRUE,20,A13LXDXAWD5DSY,3W0XM68YZPCPPST6RK1O9BTBI251K0,3SKEMFQBZ4NAMCBKG7F5C5B7M2AK8X,Excluded,Self,1,1,2,4,90,0.18181818181818182
8/7/18 13:09,8/7/18 13:16,IP Address,73.70.41.252,100,434,TRUE,8/7/18 13:17,R_qI5zq2AqrYLfm5r,NA,NA,NA,NA,36.61270142,-121.6194992,anonymous,EN,1,1,3,20,4,2,2,1,1,2,1,2,3,4,1,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Yes,NA,NA,NA,NA,72,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13,5,80,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A2BGJKU6404AVD,3BJKPTD2QCTCLGIAJNUVGTYK5DPTRT,3KAKFY4PGVKXFKFQ4NZX88OJECV3IF,Included,Self,0,1,1,3,96,0.12727272727272726
8/7/18 13:12,8/7/18 13:17,IP Address,68.142.43.119,100,332,TRUE,8/7/18 13:18,R_3PFsGW6T3ncOsdX,NA,NA,NA,NA,44.31750488,-73.09089661,anonymous,EN,5,5,2,5,4,1,3,1,3,2,2,2,1,2,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,54,Yes,NA,NA,NA,NA,36,Yes,NA,NA,NA,NA,66,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Yes,NA,NA,NA,NA,NA,NA,NA,NA,55,Yes,33,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,5,70,1,1.05,B14,0.12,0.02,0.14,TRUE,16,A38B5Z1IMM5AJ3,3T2HW4QDUVOPVZKD3KZJ0YYMB5K9C4,3H8DHMCCWATM377BXFQLYXP8XT9KD5,Excluded,Team,1,1,1,4,94,0.14545454545454545
8/7/18 13:13,8/7/18 13:21,IP Address,100.16.20.4,100,477,TRUE,8/7/18 13:21,R_xmR8Hn8HTENFZe1,NA,NA,NA,NA,39.53819275,-76.35189819,anonymous,EN,4,4,2,1,3,5,3,4,5,5,3,5,3,3,6,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,79,Yes,NA,NA,81,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,Yes,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,88,Yes,76,Yes,NA,NA,NA,NA,NA,NA,78,Yes,NA,NA,34,Yes,NA,NA,NA,NA,110,Yes,43,Yes,NA,NA,48,Yes,79,Yes,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,103,Yes,NA,NA,NA,NA,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,25,6,5,118,1,1.14,B14,0.12,0.02,0.14,TRUE,25,A6532GBMJMLNY,3W0XM68YZPCPPST6RK1O9BTBI251K0,3634BBTX0PCSVWVJOI0Z9HDGH20IF3,Excluded,Self,1,2,2,4,85,0.22727272727272727
8/7/18 13:54,8/7/18 14:02,IP Address,71.214.213.231,100,482,TRUE,8/7/18 14:02,R_28GJ4M4YswMg0Ta,NA,NA,NA,NA,28.5493927,-81.77290344,anonymous,EN,1,1,4,33,5,3,5,2,2,1,6,1,5,5,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,No,NA,NA,NA,NA,NA,NA,44,Yes,NA,NA,NA,NA,67,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Yes,NA,NA,NA,NA,NA,NA,NA,NA,36,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Yes,51,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,5,76,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A2OS3NGWKOM69E,3IH9TRB0FBGYJX3IRHGCWVEYQYG1IP,3X65QVEQI15NILJFIJ7BTRK51T2LC9,Included,Team,0,1,1,4,95,0.13636363636363635
8/7/18 14:10,8/7/18 14:15,IP Address,24.192.169.210,100,321,TRUE,8/7/18 14:15,R_1TVCdoxbavDS3eh,NA,NA,NA,NA,42.50959778,-82.93609619,anonymous,EN,1,1,4,25,4,2,4,2,2,2,4,2,4,4,3,4,6,Yes,9,Yes,14,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,5,14,1,1.04,B12,0.12,0.02,0.12,TRUE,3,A27B0BV6MNTEPZ,38G0E1M85MMJE0EGSCPFMM9P9ZNUVW,3STRJBFXOX9TKW38J5Q0317U0G4KTX,Included,Team,0,1,1,4,107,0.02727272727272727
8/7/18 14:12,8/7/18 14:19,IP Address,75.143.141.3,100,430,TRUE,8/7/18 14:19,R_3e4ZaYaDdgXM9ih,NA,NA,NA,NA,45.67990112,-89.34600067,anonymous,EN,4,4,2,2,3,2,2,3,4,2,1,4,2,2,2,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,Yes,NA,NA,NA,NA,NA,NA,67,Yes,NA,NA,NA,NA,NA,NA,80,Yes,110,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Yes,NA,NA,NA,NA,NA,NA,NA,NA,118,No,NA,NA,NA,NA,63,Yes,NA,NA,NA,NA,NA,NA,72,Yes,NA,NA,NA,NA,94,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,Yes,NA,NA,NA,NA,35,Yes,86,Yes,NA,NA,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,5,118,1,1.14,B14,0.12,0.02,0.14,TRUE,21,A1GOT0DXTYCM4E,362E9TQF2H7VNCTL901F3II4SPCIGN,3Z7VU45IPZZN07QLHN90KACCC6SZ1R,Excluded,Self,1,2,2,4,88,0.2
8/7/18 14:17,8/7/18 14:24,IP Address,75.165.11.175,100,418,TRUE,8/7/18 14:24,R_831ofseq9NceQBH,NA,NA,NA,NA,40.31599426,-77.32689667,anonymous,EN,1,1,3,30,4,3,1,1,3,5,2,4,1,2,2,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13,5,44,1,1.14,B14,0.12,0.02,0.14,TRUE,8,A1MAAPY9K1G1YR,37ZQELHEQ0FNTN0YHJC2LVYIAAINMG,3A4TN5196L0LWP0PRYSD1ZRYKE7CHB,Included,Self,0,1,1,3,102,0.07272727272727272
8/7/18 14:19,8/7/18 14:25,IP Address,75.133.115.189,100,384,TRUE,8/7/18 14:25,R_1g6h3voaiQu426Z,NA,NA,NA,NA,41.46749878,-73.24060059,anonymous,EN,2,2,3,25,4,1,4,1,1,1,4,1,4,4,4,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,85,Yes,NA,NA,NA,NA,NA,NA,NA,NA,94,Yes,NA,NA,NA,NA,NA,NA,NA,NA,72,Yes,NA,NA,NA,NA,106,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Yes,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,Yes,NA,NA,NA,NA,85,Yes,NA,NA,74,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,Yes,NA,NA,68,Yes,NA,NA,NA,NA,NA,NA,NA,NA,33,Yes,NA,NA,NA,NA,99,Yes,NA,NA,NA,NA,NA,NA,56,Yes,NA,NA,NA,NA,NA,NA,117,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11,5,117,1,1.05,B14,0.12,0.02,0.14,TRUE,21,A1187B8YT74YAJ,3JYPJ2TAYIPHQYKUBBLHUUJ4DO7PF7,3EA3QWIZ4JD2E1DKJ25OQLSH8DNITU,Included,Team,0,2,2,3,88,0.2
8/7/18 14:14,8/7/18 14:26,IP Address,50.49.133.40,100,676,TRUE,8/7/18 14:26,R_3khQJdMcifAswJb,NA,NA,NA,NA,43.10049438,-77.4260025,anonymous,EN,5,5,1,1,2,3,1,3,4,3,2,3,1,2,1,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,62,Yes,NA,NA,33,Yes,NA,NA,NA,NA,NA,NA,NA,NA,88,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,Yes,NA,NA,NA,NA,NA,NA,64,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Yes,79,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,Yes,NA,NA,NA,NA,NA,NA,43,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,Yes,88,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,Yes,NA,NA,NA,NA,96,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,Yes,NA,NA,NA,NA,NA,NA,22,3,5,103,1,1.05,B14,0.12,0.02,0.14,TRUE,22,A2QKAA5YS0P4CI,3J94SKDEKI6GZ4OF0QHD8OB2ABQD5Y,36AHBNMV1SUHNCWS1URC754JVAUDY9,Excluded,Team,1,1,1,5,88,0.2
8/7/18 14:25,8/7/18 14:30,IP Address,24.23.240.155,100,299,TRUE,8/7/18 14:30,R_2U9HWSo2jclGax2,NA,NA,NA,NA,37.84489441,-122.2375946,anonymous,EN,1,1,4,27,4,1,4,1,1,1,2,1,2,4,2,4,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A229SEF35EGTSF,3UEBBGULPF5UI3SQSXKB4063L5ZFUT,3P4RDNWND6O80YHF78RKOF58ABVJIP,Included,Self,0,1,1,4,109,0.00909090909090909
