workerId,mturk_id,demog_age,demog_edu,demog_gender,demog_sexuality,demog_veteran,demog_employed,demog_selfemployed,demog_income,demog_race,godard_1,godard_2,godard_3,godard_4,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,n_tasks,condition,intervention,play_for,age_range,aas_pos,aas_neg,missed_tasks,prop_tasks,cnd_intervention
A3569B16SX0K91,A3569B16SX0K91,30,Master's degree,Male,Heterosexual,No,Yes,No,55000,White/Caucasian,3,2,4,2,5,5,1,1,1,3,1,5,5,3,1,5,1,1,7,1,30,exclusion,prompt_help,players,25-34,1,4.666666666666667,80,0.2727272727272727,Mentorship
A1LVBLTLC2N4J2,A1LVBLTLC2N4J2,34,Master's degree,Male,Heterosexual,No,Yes,No,126000,Asian American,4,4,2,2,5,5,1,1,4,4,2,3,3,3,2,4,3,4,4,3,11,exclusion,none,players,25-34,3,3.5,99,0.1,Exclusion (control)
A1OP4BATW0TUUG,A1OP4BATW0TUUG,30,Bachelor's degree,Male,Bisexual,No,Yes,No,33000,Asian American,2,1,5,5,5,5,1,1,1,3,1,3,3,3,1,3,1,2,5,3,1,exclusion,birdshot_wisdom,players,25-34,1.5,3.3333333333333335,109,0.00909090909090909,Perspective
A6TLQCPSSXUUU,A6TLQCPSSXUUU,38,Associate's degree,Female,Heterosexual,No,Yes,No,45650,Black/African American,5,5,2,3,5,5,1,5,2,3,2,1,2,3,1,3,1,1,3,2,24,exclusion,prompt_fix,players,35-44,1.5,2.5,86,0.21818181818181817,Empowerment
A1TW6SYLZX0HIN,A1TW6SYLZX0HIN,33,Doctoral degree (PhD),Male,Heterosexual,No,Yes,No,51000,White/Caucasian,4,4,2,2,5,5,1,2,1,6,1,3,3,6,1,6,1,1,5,3,23,exclusion,prompt_fix,players,25-34,1.3333333333333333,4.833333333333333,87,0.20909090909090908,Empowerment
A37TWHMLVYXK5G,A37TWHMLVYXK5G,46,Some college,Male,Heterosexual,No,Yes,No,76000,White/Caucasian,5,1,1,1,5,5,1,3,3,1,1,2,3,1,4,2,1,2,3,2,75,exclusion,prompt_help,players,45-54,2.1666666666666665,2,35,0.6818181818181818,Mentorship
A9YN0N476F6PR,A9YN0N476F6PR,23,Some college,Male,Heterosexual,No,Yes,No,30000,Hispanic or Latinx,1,1,5,5,2,2,4,20,4,1,4,1,1,1,4,1,4,4,1,4,5,inclusion,none,players,under_25,4,1,105,0.045454545454545456,Inclusion (control)
A1F46RJTOXQM4J,A1F46RJTOXQM4J,39,Master's degree,Female,Heterosexual,No,Yes,No,75000,White/Caucasian,2,2,4,4,5,5,1,5,1,3,1,2,5,3,1,3,1,1,4,1,9,exclusion,prompt_fix,players,35-44,1,3.3333333333333335,101,0.08181818181818182,Empowerment
A2ZIATVCA2NKPF,A2ZIATVCA2NKPF,33,Some college,Male,Heterosexual,Yes,Yes,No,36000,Hispanic or Latinx,4,4,2,2,5,5,2,10,4,4,4,4,2,2,4,2,2,3,4,4,4,exclusion,none,players,25-34,3.5,3,106,0.03636363636363636,Exclusion (control)
A3VLGVKJOHU58D,A3VLGVKJOHU58D,46,Bachelor's degree,Male,Heterosexual,No,Yes,No,90000,White/Caucasian,5,5,1,1,5,5,1,5,3,5,3,5,5,5,3,5,3,3,5,3,9,exclusion,birdshot_wisdom,players,45-54,3,5,101,0.08181818181818182,Perspective
A2MM10557W7PLD,A2MM10557W7PLD,32,Master's degree,Male,Homosexual,No,Yes,No,88000,White/Caucasian,1,2,2,2,5,5,1,5,4,2,4,2,3,1,2,2,1,2,7,3,16,exclusion,birdshot_wisdom,players,25-34,2.6666666666666665,2.8333333333333335,94,0.14545454545454545,Perspective
AJSEVVPJVIH1A,AJSEVVPJVIH1A,40,Bachelor's degree,Male,Heterosexual,No,Yes,No,92000,White/Caucasian,4,4,3,3,1,1,5,22,5,5,4,1,1,1,4,1,5,3,1,4,10,inclusion,none,players,35-44,4.166666666666667,1.6666666666666667,100,0.09090909090909091,Inclusion (control)
A2ITJNPW1LDUN7,A2ITJNPW1LDUN7,24,Bachelor's degree,Male,Heterosexual,No,Yes,No,25000,White/Caucasian,4,2,4,1,4,4,4,5,2,4,1,5,2,3,1,4,1,1,7,1,21,exclusion,prompt_fix,players,under_25,1.1666666666666667,4.166666666666667,89,0.19090909090909092,Empowerment
A1L7LG2IF0UBT8,A1L7LG2IF0UBT8,29,Master's degree,Male,Heterosexual,No,Yes,No,35000,White/Caucasian,3,2,2,4,5,5,3,10,4,5,4,5,6,5,3,6,5,4,4,3,7,exclusion,none,players,25-34,3.8333333333333335,5.166666666666667,103,0.06363636363636363,Exclusion (control)
AB8W80RSDX64W,AB8W80RSDX64W,43,Bachelor's degree,Male,Heterosexual,No,Yes,No,80000,White/Caucasian,5,1,5,1,5,5,1,1,2,3,1,3,4,3,1,3,1,1,3,1,10,exclusion,prompt_help,players,35-44,1.1666666666666667,3.1666666666666665,100,0.09090909090909091,Mentorship
ARYKJIXD3GTJI,ARYKJIXD3GTJI,39,Some college,Male,Heterosexual,No,Yes,No,42000,Other,5,4,2,1,5,5,1,20,1,3,1,6,6,6,1,6,1,1,6,1,9,exclusion,prompt_help,players,35-44,1,5.5,101,0.08181818181818182,Mentorship
A3SXDCNI4A3IGX,A3SXDCNI4A3IGX,41,Bachelor's degree,Female,Heterosexual,No,Yes,No,109000,White/Caucasian,4,4,2,2,5,5,1,2,1,1,1,5,5,2,1,5,1,2,4,3,52,exclusion,prompt_help,players,35-44,1.5,3.6666666666666665,58,0.4727272727272727,Mentorship
A3SXQZS3R8LQA5,A3SXQZS3R8LQA5,22,Bachelor's degree,Female,Homosexual,No,Yes,No,50000,White/Caucasian,4,4,2,2,5,5,2,2,2,2,1,4,4,3,2,4,2,1,3,2,4,exclusion,prompt_fix,players,under_25,1.6666666666666667,3.3333333333333335,106,0.03636363636363636,Empowerment
A1ZJTNY2X91SOI,A1ZJTNY2X91SOI,30,Master's degree,Male,Heterosexual,No,Yes,No,30000,White/Caucasian,2,2,4,3,5,5,3,10,2,7,3,6,7,7,2,6,2,3,6,3,6,exclusion,prompt_help,players,25-34,2.5,6.5,104,0.05454545454545454,Mentorship
A1YDAIV0KNORTG,A1YDAIV0KNORTG,26,Associate's degree,Male,Heterosexual,No,Yes,No,33000,Asian American,4,3,4,2,4,4,2,5,4,2,4,1,1,1,3,1,3,4,4,6,70,exclusion,birdshot_wisdom,players,25-34,4,1.6666666666666667,40,0.6363636363636364,Perspective
AG1BNU31ZP490,AG1BNU31ZP490,46,Bachelor's degree,Female,Heterosexual,No,Yes,No,64550,White/Caucasian,5,5,1,1,2,2,3,40,5,1,5,1,1,1,6,1,6,7,1,7,13,inclusion,none,players,45-54,6,1,97,0.11818181818181818,Inclusion (control)
A3TR9Y4WENJKSC,A3TR9Y4WENJKSC,42,Associate's degree,Male,Heterosexual,No,Yes,No,50000,Asian American,4,4,2,1,5,5,1,5,4,2,5,1,2,1,5,1,5,6,2,6,14,exclusion,prompt_help,players,35-44,5.166666666666667,1.5,96,0.12727272727272726,Mentorship
A3421QFB8CTXOE,A3421QFB8CTXOE,33,Bachelor's degree,Female,Heterosexual,No,Yes,No,25000,White/Caucasian,4,4,2,5,4,4,1,3,6,2,6,2,2,2,5,2,4,5,4,4,25,exclusion,prompt_fix,players,25-34,5,2.3333333333333335,85,0.22727272727272727,Empowerment
A31D4OCLMV4K5K,A31D4OCLMV4K5K,32,Bachelor's degree,Female,Heterosexual,No,Yes,No,29000,White/Caucasian,5,4,1,1,1,1,4,12,5,1,5,1,1,1,4,1,6,4,1,4,24,inclusion,none,players,25-34,4.666666666666667,1,86,0.21818181818181817,Inclusion (control)
A4LG89UTZF0AG,A4LG89UTZF0AG,31,Associate's degree,Female,Heterosexual,No,Yes,No,40000,White/Caucasian,4,5,2,2,5,5,1,1,1,2,1,2,2,2,4,2,2,3,6,3,4,exclusion,prompt_fix,players,25-34,2.3333333333333335,2.6666666666666665,106,0.03636363636363636,Empowerment
A1PEUJ23G02GUZ,A1PEUJ23G02GUZ,34,Bachelor's degree,Female,Heterosexual,No,Yes,No,50000,White/Caucasian,4,4,2,2,5,5,1,5,4,2,2,3,4,4,1,3,1,1,4,4,12,exclusion,birdshot_wisdom,players,25-34,2.1666666666666665,3.3333333333333335,98,0.10909090909090909,Perspective
A3VHOZJFI5OAY0,A3VHOZJFI5OAY0,36,Some college,Male,Heterosexual,No,Yes,No,60000,White/Caucasian,4,4,1,2,5,5,1,5,3,2,3,1,1,1,3,1,3,3,1,5,19,exclusion,prompt_help,players,35-44,3.3333333333333335,1.1666666666666667,91,0.17272727272727273,Mentorship
A2XO8WNVUVQVW8,A2XO8WNVUVQVW8,28,Bachelor's degree,Male,Heterosexual,No,Yes,No,45000,White/Caucasian,4,4,4,3,2,3,3,45,5,4,4,5,5,3,4,4,4,4,5,4,52,inclusion,none,players,25-34,4.166666666666667,4.333333333333333,58,0.4727272727272727,Inclusion (control)
A3K50YYBXDT1G,A3K50YYBXDT1G,30,Bachelor's degree,Female,Heterosexual,No,Yes,No,95000,White/Caucasian,2,2,4,4,5,5,1,5,5,1,1,1,1,1,1,1,4,4,4,5,22,exclusion,none,players,25-34,3.3333333333333335,1.5,88,0.2,Exclusion (control)
A2P8V5SKYLL5I4,A2P8V5SKYLL5I4,31,Bachelor's degree,Male,Heterosexual,No,Yes,No,45000,Black/African American,5,4,2,1,3,3,4,33,4,2,4,1,1,1,5,1,5,5,1,6,23,exclusion,birdshot_wisdom,players,25-34,4.833333333333333,1.1666666666666667,87,0.20909090909090908,Perspective
A3PL7JEMIPFHI9,A3PL7JEMIPFHI9,37,Associate's degree,Female,Heterosexual,No,Yes,No,25000,White/Caucasian,3,3,3,3,2,2,4,25,2,6,2,3,7,6,2,6,1,1,2,2,11,inclusion,none,players,35-44,1.6666666666666667,5,99,0.1,Inclusion (control)
A1G69P73SBVUR4,A1G69P73SBVUR4,35,Master's degree,Female,Bisexual,No,Yes,No,115000,Asian American,5,5,1,1,5,5,1,1,1,3,1,2,4,4,1,4,1,1,5,1,27,exclusion,none,players,35-44,1,3.6666666666666665,83,0.24545454545454545,Exclusion (control)
A2VAL2BRKVSUB5,A2VAL2BRKVSUB5,42,Some college,Male,Heterosexual,No,Yes,No,35000,White/Caucasian,1,1,1,1,5,5,1,4,2,1,1,1,4,1,1,3,1,1,1,1,29,exclusion,prompt_help,players,35-44,1.1666666666666667,1.8333333333333333,81,0.2636363636363636,Mentorship
AZZA3J049G7R5,AZZA3J049G7R5,28,Some college,Female,Heterosexual,No,Yes,No,40000,Asian American,4,4,2,2,5,5,1,0,1,7,1,5,7,7,1,7,1,1,7,1,18,exclusion,none,players,25-34,1,6.666666666666667,92,0.16363636363636364,Exclusion (control)
A1PP6DN7HB6Q9P,A1PP6DN7HB6Q9P,27,Bachelor's degree,Male,Heterosexual,No,Yes,No,26000,Black/African American,5,4,2,1,5,5,1,1,1,4,1,1,2,2,1,3,1,3,5,4,1,exclusion,birdshot_wisdom,players,25-34,1.8333333333333333,2.8333333333333335,109,0.00909090909090909,Perspective
A1HF64TV3AAOK6,A1HF64TV3AAOK6,49,Some college,Male,Bisexual,Yes,Yes,No,27000,White/Caucasian,4,2,4,3,5,5,1,1,3,1,3,1,1,1,1,1,2,3,4,4,8,exclusion,prompt_help,players,45-54,2.6666666666666665,1.5,102,0.07272727272727272,Mentorship
A26M3II6AXHHNR,A26M3II6AXHHNR,34,"Professional degree (MD, JD)",Male,Bisexual,No,Yes,No,60000,White/Caucasian,4,2,2,2,1,1,5,30,4,2,4,1,1,1,4,1,4,4,2,6,1,inclusion,none,players,25-34,4.333333333333333,1.3333333333333333,109,0.00909090909090909,Inclusion (control)
AIHHRINW9IN1I,AIHHRINW9IN1I,35,Master's degree,Female,Heterosexual,No,Yes,No,51000,White/Caucasian,5,4,2,1,5,5,1,5,2,1,2,4,3,3,1,3,1,3,3,4,27,exclusion,birdshot_wisdom,players,35-44,2.1666666666666665,2.8333333333333335,83,0.24545454545454545,Perspective
A31582CMJ7Q6HM,A31582CMJ7Q6HM,24,Master's degree,Female,Bisexual,No,Yes,No,60000,Hispanic or Latinx,5,4,1,2,1,4,4,33,7,1,7,1,6,1,7,1,7,7,1,7,10,exclusion,prompt_fix,players,under_25,7,1.8333333333333333,100,0.09090909090909091,Empowerment
A3NNDUCFA2MT0J,A3NNDUCFA2MT0J,30,Some college,Female,Heterosexual,No,Yes,No,50000,Hispanic or Latinx,5,4,2,3,4,4,1,2,4,1,4,1,1,1,4,1,2,4,1,4,11,exclusion,prompt_fix,players,25-34,3.6666666666666665,1,99,0.1,Empowerment
A423QQ5WN43B9,A423QQ5WN43B9,33,Associate's degree,Male,Homosexual,No,Yes,No,50000,White/Caucasian,2,2,3,3,4,3,2,55,3,3,3,3,3,4,3,4,2,3,2,3,8,inclusion,none,players,25-34,2.8333333333333335,3.1666666666666665,102,0.07272727272727272,Inclusion (control)
A19WWXPWT25JD0,A19WWXPWT25JD0,35,Some college,Female,Heterosexual,No,Yes,No,35000,Black/African American,4,4,1,1,5,5,1,10,3,1,1,1,1,1,1,1,1,2,1,3,6,exclusion,prompt_help,players,35-44,1.8333333333333333,1,104,0.05454545454545454,Mentorship
A346XPIBKBQ8Z6,A346XPIBKBQ8Z6,38,Bachelor's degree,Male,Heterosexual,No,Yes,No,85000,White/Caucasian,2,4,4,4,5,5,1,1,6,1,6,1,1,1,3,1,4,7,5,7,20,exclusion,none,players,35-44,5.5,1.6666666666666667,90,0.18181818181818182,Exclusion (control)
A3PM52Y3NBMHCD,A3PM52Y3NBMHCD,33,Bachelor's degree,Female,Bisexual,No,Yes,No,110000,White/Caucasian,4,4,1,1,4,4,2,5,3,1,1,4,5,1,1,4,1,1,1,1,15,exclusion,birdshot_wisdom,players,25-34,1.3333333333333333,2.6666666666666665,95,0.13636363636363635,Perspective
A1XMH5ZM2WUMG,A1XMH5ZM2WUMG,36,Bachelor's degree,Female,Heterosexual,No,Yes,No,54000,White/Caucasian,3,3,4,4,5,5,1,2,3,4,3,5,6,4,2,4,2,4,5,4,13,exclusion,prompt_help,players,35-44,3,4.666666666666667,97,0.11818181818181818,Mentorship
A1YP7J96A1U91M,A1YP7J96A1U91M,22,Bachelor's degree,Male,Heterosexual,No,Yes,No,25000,Other,5,4,1,1,4,4,2,3,6,1,6,1,1,1,6,1,5,6,3,6,26,exclusion,prompt_fix,players,under_25,5.833333333333333,1.3333333333333333,84,0.23636363636363636,Empowerment
ADZHJZ078THWQ,ADZHJZ078THWQ,24,Some college,Male,Heterosexual,No,Yes,No,25000,White/Caucasian,4,3,2,2,4,4,1,5,1,3,1,2,3,3,1,3,1,1,5,2,20,exclusion,birdshot_wisdom,players,under_25,1.1666666666666667,3.1666666666666665,90,0.18181818181818182,Perspective
A198MSVO1VTAT5,A198MSVO1VTAT5,59,Bachelor's degree,Female,Heterosexual,No,Yes,No,25000,White/Caucasian,5,5,1,1,5,5,5,1,6,1,6,1,1,1,6,1,6,7,1,7,7,exclusion,none,players,55_plus,6.333333333333333,1,103,0.06363636363636363,Exclusion (control)
AXD4AU1WLVRA5,AXD4AU1WLVRA5,26,Master's degree,Female,Bisexual,No,Yes,No,60000,Hispanic or Latinx,4,4,2,2,2,2,2,33,6,1,7,1,6,1,6,1,6,6,1,6,12,exclusion,prompt_fix,players,25-34,6.166666666666667,1.8333333333333333,98,0.10909090909090909,Empowerment
A2PH9PK984YRDE,A2PH9PK984YRDE,40,Master's degree,Female,Heterosexual,No,Yes,No,57000,White/Caucasian,4,4,2,2,5,5,1,2,2,1,2,1,1,1,1,1,1,3,3,3,29,exclusion,prompt_help,players,35-44,2,1.3333333333333333,81,0.2636363636363636,Mentorship
A29EIPTOGXHTGU,A29EIPTOGXHTGU,30,High school degree,Male,Heterosexual,No,Yes,No,35000,White/Caucasian,4,4,3,3,5,5,1,1,4,2,4,3,2,3,4,2,4,4,5,4,11,exclusion,prompt_fix,players,25-34,4,2.8333333333333335,99,0.1,Empowerment
A281NYJUA83Y3Y,A281NYJUA83Y3Y,24,Bachelor's degree,Male,Heterosexual,No,Yes,No,45000,White/Caucasian,5,3,4,4,3,2,4,44,5,4,5,3,3,6,5,4,5,3,5,6,36,inclusion,none,players,under_25,4.833333333333333,4.166666666666667,74,0.32727272727272727,Inclusion (control)
AHUGUDOPVRY7W,AHUGUDOPVRY7W,34,Some college,Male,Homosexual,No,Yes,No,30000,White/Caucasian,4,4,2,2,3,3,4,20,5,2,5,1,1,3,2,2,2,4,3,6,5,inclusion,none,players,25-34,4,2,105,0.045454545454545456,Inclusion (control)
A50K26F2IS94U,A50K26F2IS94U,30,Bachelor's degree,Male,Heterosexual,No,Yes,No,35000,White/Caucasian,5,5,1,1,5,5,1,0,1,2,1,2,2,2,1,2,1,1,3,1,17,exclusion,birdshot_wisdom,players,25-34,1,2.1666666666666665,93,0.15454545454545454,Perspective
A5IM0E95QAB7L,A5IM0E95QAB7L,26,"Professional degree (MD, JD)",Female,Heterosexual,No,Yes,No,30000,White/Caucasian,4,4,2,2,2,2,2,15,2,1,1,1,2,1,1,1,2,4,3,4,10,inclusion,none,players,25-34,2.3333333333333335,1.5,100,0.09090909090909091,Inclusion (control)
A27UX65DOP34DT,A27UX65DOP34DT,32,Bachelor's degree,Female,Heterosexual,Yes,Yes,No,50000,White/Caucasian,5,4,1,1,5,5,1,1,4,1,3,1,2,1,3,1,3,3,1,5,19,exclusion,none,players,25-34,3.5,1.1666666666666667,91,0.17272727272727273,Exclusion (control)
A2YGOORS5N9RW8,A2YGOORS5N9RW8,38,Some college,Male,Heterosexual,No,Yes,No,32000,White/Caucasian,4,4,2,2,5,5,1,5,3,1,3,1,1,1,2,1,1,4,3,4,15,exclusion,prompt_help,players,35-44,2.8333333333333335,1.3333333333333333,95,0.13636363636363635,Mentorship
A1VL7507UONPX0,a1vl7507uonpx0,42,Bachelor's degree,Male,Heterosexual,No,Yes,No,60000,Asian American,5,1,1,1,5,5,1,0,1,6,1,3,6,3,1,6,1,1,6,1,24,exclusion,birdshot_wisdom,players,35-44,1,5,86,0.21818181818181817,Perspective
A17LZ3WK12T7CJ,A17LZ3WK12T7CJ,44,High school degree,Female,Heterosexual,No,Yes,No,40000,White/Caucasian,4,4,2,2,5,5,1,3,4,2,3,1,2,1,4,1,3,4,5,4,28,exclusion,none,players,35-44,3.6666666666666665,2,82,0.2545454545454545,Exclusion (control)
A1NJTCHIZGQR2B,A1NJTCHIZGQR2B,33,Bachelor's degree,Female,Heterosexual,No,Yes,No,33000,White/Caucasian,4,2,3,2,4,3,3,27,4,1,3,1,1,1,3,1,3,4,1,4,25,inclusion,none,players,25-34,3.5,1,85,0.22727272727272727,Inclusion (control)
A3DFJV1RD653DQ,A3DFJV1RD653DQ,33,Associate's degree,Male,Heterosexual,No,Yes,No,35000,Black/African American,4,3,4,3,5,5,1,10,3,1,1,3,4,2,1,4,1,3,6,3,9,exclusion,birdshot_wisdom,players,25-34,2,3.3333333333333335,101,0.08181818181818182,Perspective
A2ADEPVGNNXNPA,A2ADEPVGNNXNPA,33,Bachelor's degree,Female,Heterosexual,No,Yes,No,44000,Black/African American,5,5,2,1,3,3,3,33,3,5,2,5,3,1,5,4,6,7,5,1,13,exclusion,none,players,25-34,4,3.8333333333333335,97,0.11818181818181818,Exclusion (control)
